INFO 2026-03-11 20:05:37,297 autoreload 8656 7236 Watching for file changes with StatReloader
INFO 2026-03-11 20:31:41,048 autoreload 5248 12040 D:\REMS-main\backend\accounts\views.py changed, reloading.
INFO 2026-03-11 20:31:54,834 autoreload 10896 13840 Watching for file changes with StatReloader
INFO 2026-03-11 20:32:04,074 autoreload 10896 13840 D:\REMS-main\backend\accounts\views.py changed, reloading.
INFO 2026-03-11 20:32:14,400 autoreload 10200 13200 Watching for file changes with StatReloader
INFO 2026-03-11 20:35:00,922 autoreload 10896 2304 Watching for file changes with StatReloader
INFO 2026-03-11 20:39:14,224 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:39:15,140 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:42:13,730 error_handler 10896 1396 Request: POST /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:42:13,967 error_handler 10896 1396 Response: POST /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:42:16,918 error_handler 10896 1396 Request: POST /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:42:17,128 error_handler 10896 1396 Response: POST /admin/accounts/user/ - Status: 302
INFO 2026-03-11 20:42:17,172 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:42:17,200 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:42:17,318 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:42:17,333 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:43:57,315 error_handler 10896 4620 Request: POST /api/auth/send-otp/ - User: AnonymousUser
INFO 2026-03-11 20:43:57,438 error_handler 10896 4620 Response: POST /api/auth/send-otp/ - Status: 401
WARNING 2026-03-11 20:43:57,441 log 10896 4620 Unauthorized: /api/auth/send-otp/
INFO 2026-03-11 20:44:19,876 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:19,928 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:20,034 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:20,039 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:21,364 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:21,393 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:21,491 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:21,496 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:22,438 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:22,467 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:22,572 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:22,576 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:23,555 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:23,588 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:23,726 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:23,748 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:25,685 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:25,721 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:25,833 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:25,838 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:26,080 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:26,117 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:26,219 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:26,226 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:26,797 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:26,832 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:26,925 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:26,928 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:44:27,108 error_handler 10896 1396 Request: GET /admin/accounts/user/ - User: kesavan
INFO 2026-03-11 20:44:27,132 error_handler 10896 1396 Response: GET /admin/accounts/user/ - Status: 200
INFO 2026-03-11 20:44:27,221 error_handler 10896 1396 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:44:27,226 error_handler 10896 1396 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:45:07,912 autoreload 8108 13248 Watching for file changes with StatReloader
INFO 2026-03-11 20:46:30,702 error_handler 8108 9032 Request: POST /api/auth/send-otp/ - User: AnonymousUser
INFO 2026-03-11 20:46:30,748 error_handler 8108 9032 Response: POST /api/auth/send-otp/ - Status: 200
INFO 2026-03-11 20:46:42,546 error_handler 8108 12832 Request: GET /admin/accounts/otp/ - User: kesavan
INFO 2026-03-11 20:46:42,817 error_handler 8108 12832 Response: GET /admin/accounts/otp/ - Status: 200
INFO 2026-03-11 20:46:42,976 error_handler 8108 12832 Request: GET /admin/jsi18n/ - User: kesavan
INFO 2026-03-11 20:46:42,985 error_handler 8108 12832 Response: GET /admin/jsi18n/ - Status: 200
INFO 2026-03-11 20:46:53,269 error_handler 8108 9032 Request: POST /api/auth/verify-otp/ - User: AnonymousUser
INFO 2026-03-11 20:46:53,302 error_handler 8108 9032 Response: POST /api/auth/verify-otp/ - Status: 200
INFO 2026-03-11 20:46:55,057 error_handler 8108 9032 Request: POST /api/auth/signup/ - User: AnonymousUser
INFO 2026-03-11 20:46:57,845 error_handler 8108 9032 Response: POST /api/auth/signup/ - Status: 201
INFO 2026-03-11 20:47:10,401 error_handler 8108 9032 Request: POST /api/auth/login/ - User: AnonymousUser
INFO 2026-03-11 20:47:12,468 error_handler 8108 9032 Response: POST /api/auth/login/ - Status: 200
INFO 2026-03-11 20:47:12,480 error_handler 8108 9032 Request: POST /api/auth/send-otp/ - User: AnonymousUser
INFO 2026-03-11 20:47:12,518 error_handler 8108 9032 Response: POST /api/auth/send-otp/ - Status: 200
INFO 2026-03-11 20:47:22,301 error_handler 8108 9032 Request: POST /api/auth/verify-otp/ - User: AnonymousUser
INFO 2026-03-11 20:47:22,347 error_handler 8108 9032 Response: POST /api/auth/verify-otp/ - Status: 200
INFO 2026-03-11 20:47:22,479 error_handler 8108 5880 Request: GET /media/profiles/download_Km1AZyW.jfif - User: AnonymousUser
INFO 2026-03-11 20:47:22,794 error_handler 8108 5880 Response: GET /media/profiles/download_Km1AZyW.jfif - Status: 200
INFO 2026-03-11 20:47:23,119 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:47:23,175 error_handler 8108 8052 Request: GET /api/reports/summary/ - User: AnonymousUser
INFO 2026-03-11 20:47:23,212 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:47:23,255 error_handler 8108 8052 Response: GET /api/reports/summary/ - Status: 200
INFO 2026-03-11 20:47:23,266 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:47:23,300 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:47:23,304 error_handler 8108 8052 Request: GET /api/reports/summary/ - User: AnonymousUser
INFO 2026-03-11 20:47:23,359 error_handler 8108 8052 Response: GET /api/reports/summary/ - Status: 200
INFO 2026-03-11 20:48:03,794 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:03,817 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:03,841 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:03,874 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:09,415 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:09,416 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:09,444 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:09,483 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:09,551 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:09,578 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:09,581 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:09,624 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:15,937 error_handler 8108 9032 Request: POST /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:16,004 error_handler 8108 9032 Response: POST /api/sessions/punch/ - Status: 201
INFO 2026-03-11 20:48:26,874 error_handler 8108 9032 Request: POST /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:26,947 error_handler 8108 9032 Response: POST /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:26,967 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:27,011 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:32,846 error_handler 8108 9032 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:48:32,879 error_handler 8108 9032 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:48:32,902 error_handler 8108 9032 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:48:32,943 error_handler 8108 9032 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:48:35,973 error_handler 8108 9032 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:35,975 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:36,003 error_handler 8108 9032 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:36,016 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:36,049 error_handler 8108 9032 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:36,109 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:36,190 error_handler 8108 9032 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:36,202 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:38,138 error_handler 8108 8052 Request: POST /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:38,190 error_handler 8108 8052 Response: POST /api/sessions/punch/ - Status: 201
INFO 2026-03-11 20:48:41,169 error_handler 8108 8052 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:48:41,210 error_handler 8108 8052 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:48:41,351 error_handler 8108 8052 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:48:41,384 error_handler 8108 8052 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:48:42,608 error_handler 8108 8052 Request: POST /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:48:42,657 error_handler 8108 8052 Response: POST /api/sessions/break/ - Status: 201
INFO 2026-03-11 20:48:51,544 error_handler 8108 8052 Request: POST /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:48:51,594 error_handler 8108 8052 Response: POST /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:48:53,513 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:53,516 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:53,552 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:53,555 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:53,571 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:48:53,649 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:48:53,657 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:48:53,703 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:48:55,461 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:48:55,490 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:48:55,503 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:48:55,584 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:48:57,634 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:48:57,672 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:48:57,708 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:48:57,768 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:24,148 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:24,178 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:24,214 error_handler 8108 9032 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:24,268 error_handler 8108 9032 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:29,085 error_handler 8108 9032 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:49:29,105 error_handler 8108 9032 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:49:29,131 error_handler 8108 9032 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:49:29,156 error_handler 8108 9032 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:49:30,991 error_handler 8108 9032 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:49:30,992 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:31,032 error_handler 8108 9032 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:49:31,061 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:31,170 error_handler 8108 9032 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:49:31,172 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:31,232 error_handler 8108 9032 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:49:31,294 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:32,304 error_handler 8108 8052 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:49:32,335 error_handler 8108 8052 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:49:32,362 error_handler 8108 8052 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:49:32,397 error_handler 8108 8052 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:49:33,752 error_handler 8108 8052 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:33,797 error_handler 8108 8052 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:33,852 error_handler 8108 8052 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:33,926 error_handler 8108 8052 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:39,489 error_handler 8108 8052 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:39,519 error_handler 8108 8052 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:39,531 error_handler 8108 8052 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:39,579 error_handler 8108 8052 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:41,142 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:49:41,144 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:41,178 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:49:41,196 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:41,227 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:49:41,239 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:41,344 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:49:41,367 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:46,277 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:46,299 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:46,329 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:46,359 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:46,709 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:46,737 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:47,505 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:47,536 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:47,551 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:47,599 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:47,935 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:47,955 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:49,830 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:49,852 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:49,892 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:49:49,936 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:49:51,421 error_handler 8108 9032 Request: GET /api/reports/summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:51,422 error_handler 8108 8052 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:51,446 error_handler 8108 9032 Response: GET /api/reports/summary/ - Status: 200
INFO 2026-03-11 20:49:51,478 error_handler 8108 8052 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:49:51,530 error_handler 8108 9032 Request: GET /api/reports/summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:51,556 error_handler 8108 9032 Response: GET /api/reports/summary/ - Status: 200
INFO 2026-03-11 20:49:51,560 error_handler 8108 8052 Request: GET /api/attendance/records/team_summary/ - User: AnonymousUser
INFO 2026-03-11 20:49:51,608 error_handler 8108 8052 Response: GET /api/attendance/records/team_summary/ - Status: 200
INFO 2026-03-11 20:50:14,440 error_handler 8108 8052 Request: POST /api/auth/login/ - User: AnonymousUser
INFO 2026-03-11 20:50:16,370 error_handler 8108 8052 Response: POST /api/auth/login/ - Status: 401
WARNING 2026-03-11 20:50:16,388 log 8108 8052 Unauthorized: /api/auth/login/
INFO 2026-03-11 20:50:25,465 error_handler 8108 8052 Request: POST /api/auth/login/ - User: AnonymousUser
INFO 2026-03-11 20:50:28,071 error_handler 8108 8052 Response: POST /api/auth/login/ - Status: 200
INFO 2026-03-11 20:50:28,091 error_handler 8108 8052 Request: POST /api/auth/send-otp/ - User: AnonymousUser
INFO 2026-03-11 20:50:28,155 error_handler 8108 8052 Response: POST /api/auth/send-otp/ - Status: 200
INFO 2026-03-11 20:50:36,280 error_handler 8108 8052 Request: POST /api/auth/verify-otp/ - User: AnonymousUser
INFO 2026-03-11 20:50:36,318 error_handler 8108 8052 Response: POST /api/auth/verify-otp/ - Status: 200
INFO 2026-03-11 20:50:36,451 error_handler 8108 5880 Request: GET /media/profiles/My_image_8TUOrTh.jpg - User: AnonymousUser
INFO 2026-03-11 20:50:36,452 error_handler 8108 8052 Request: GET /api/reports/summary/ - User: AnonymousUser
INFO 2026-03-11 20:50:36,460 error_handler 8108 5880 Response: GET /media/profiles/My_image_8TUOrTh.jpg - Status: 304
INFO 2026-03-11 20:50:36,503 error_handler 8108 8052 Response: GET /api/reports/summary/ - Status: 200
INFO 2026-03-11 20:50:36,637 error_handler 8108 8052 Request: GET /api/reports/summary/ - User: AnonymousUser
INFO 2026-03-11 20:50:36,688 error_handler 8108 8052 Response: GET /api/reports/summary/ - Status: 200
INFO 2026-03-11 20:50:50,612 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:50:50,641 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:50:50,675 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:50:50,710 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:50:52,542 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:50:52,545 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:50:52,566 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:50:52,578 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:50:52,630 error_handler 8108 8052 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:50:52,635 error_handler 8108 9032 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:50:52,700 error_handler 8108 8052 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:50:52,720 error_handler 8108 9032 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:50:58,085 error_handler 8108 9032 Request: POST /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:50:58,124 error_handler 8108 9032 Response: POST /api/sessions/punch/ - Status: 201
INFO 2026-03-11 20:51:00,063 error_handler 8108 9032 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:51:00,107 error_handler 8108 9032 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:51:00,139 error_handler 8108 9032 Request: GET /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:51:00,166 error_handler 8108 9032 Response: GET /api/sessions/break/ - Status: 200
INFO 2026-03-11 20:51:01,589 error_handler 8108 9032 Request: POST /api/sessions/break/ - User: AnonymousUser
INFO 2026-03-11 20:51:01,633 error_handler 8108 9032 Response: POST /api/sessions/break/ - Status: 201
INFO 2026-03-11 20:51:06,042 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:51:06,042 error_handler 8108 9032 Request: GET /api/sessions/punch/ - User: AnonymousUser
INFO 2026-03-11 20:51:06,108 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:51:06,161 error_handler 8108 9032 Response: GET /api/sessions/punch/ - Status: 200
INFO 2026-03-11 20:51:06,327 error_handler 8108 8052 Request: GET /api/attendance/records/ - User: AnonymousUser
INFO 2026-03-11 20:51:06,407 error_handler 8108 8052 Response: GET /api/attendance/records/ - Status: 200
INFO 2026-03-11 20:51:06,517 error_handler 8108 9032 Request: GET /api/sessions/punch/ - User: AnonymousUser
